model,false_positive_rate,true_positive_rate,threshold
Regressão Logística,0.2512181422132514,0.49479858022717654,0.46320140591597764
Regressão Logística,0.25209493061041827,0.495854689674996,0.46271547884253444
Regressão Logística,0.25296258579511466,0.49690111004531257,0.46222660448317926
Regressão Logística,0.25376630849251763,0.49781511302308906,0.4618040151668387
Regressão Logística,0.25452436512756815,0.4988647630859066,0.4613561937173328
Regressão Logística,0.2553783204935588,0.4998724271462114,0.46090225201689494
Regressão Logística,0.2562140094346085,0.5009511444415378,0.4604571851168023
Regressão Logística,0.2570405651631877,0.5019103631143279,0.4600239140628731
Regressão Logística,0.2578671208917669,0.5030342961046679,0.4595238771932059
Regressão Logística,0.25869367662034604,0.5040839461674854,0.45903667942887677
Regressão Logística,0.25958416483621866,0.5049914897602599,0.458614066207121
Regressão Logística,0.2604015873523274,0.5060249913605726,0.4581263945439278
Regressão Logística,0.261273809143259,0.507090789885895,0.45761769449192585
Regressão Logística,0.26217799717783735,0.5081081430237027,0.4571661705750132
Regressão Logística,0.2629908530877108,0.5091061180065046,0.45671709989956144
Regressão Logística,0.2638950411222892,0.5100362694467859,0.45625958090036667
Regressão Logística,0.2647170302446331,0.5110471631995918,0.45577612631468223
Regressão Logística,0.2655481525794475,0.512129110187419,0.4552867142550751
Regressão Logística,0.26634730867061523,0.5130689507052033,0.4548477027653049
Regressão Logística,0.2671555979742535,0.5140830741505101,0.45436982495165046
Regressão Logística,0.26796388727789167,0.5151617914458364,0.45385084551781585
Regressão Logística,0.26875391015658895,0.5161952930461491,0.45338837357995115
Regressão Logística,0.2695713326726976,0.5172029571064539,0.4529326768916091
Regressão Logística,0.27038875518880634,0.5181137303917294,0.45248380365288543
Regressão Logística,0.27132490946703136,0.5189695989044883,0.452027164176597
Regressão Logística,0.27216059840808104,0.5198997503447697,0.4515553684028576
Regressão Logística,0.27302825359277744,0.5209623191775911,0.4511038707063302
Regressão Logística,0.27389590877747383,0.5219021596953755,0.45066074632899217
Regressão Logística,0.27470419808111207,0.5228452299056607,0.45018738096556526
Regressão Logística,0.2756038195094552,0.5237915298084469,0.4497216300383099
Regressão Logística,0.27647147469415156,0.5248670174112723,0.4492459439032185
Regressão Logística,0.2773665295162594,0.5258488439315693,0.4487880268281248
Regressão Logística,0.27821591827601483,0.5269340206118975,0.4483196569321668
Regressão Logística,0.2790561738232997,0.5278964689771887,0.4478521972177111
Regressão Logística,0.27999689470776,0.5289105924224955,0.4473406554776513
Regressão Logística,0.2809056493485736,0.5298988783277944,0.44685149400311786
