model,recall,precision,threshold
Regressão Logística,0.798092543608923,0.6656547154055438,0.3145640406533085
Regressão Logística,0.7972172969411583,0.6658771671895527,0.315043754750218
Regressão Logística,0.7963549690433974,0.6661110630848696,0.3155755500269599
Regressão Logística,0.7955023302231394,0.6663483389243589,0.31607414240328346
Regressão Logística,0.7946335429403767,0.6665727475671341,0.3165593679468183
Regressão Logística,0.7937712150426158,0.6668050344155861,0.3170452967528455
Regressão Logística,0.7928927386823501,0.6670262163329738,0.317528624796066
Regressão Logística,0.792053018632096,0.6672770559825862,0.31801992328711437
Regressão Logística,0.7911002593443078,0.667436886061118,0.3185165202726704
Regressão Logística,0.7902153235990401,0.6676544826927537,0.3190590843956569
Regressão Logística,0.7893626847787822,0.6678963865364803,0.31956773316589887
Regressão Logística,0.788422844260998,0.6680632713937769,0.3200795584045851
Regressão Logística,0.7874507068182038,0.6682087261565446,0.32055529064645893
Regressão Logística,0.786585149227942,0.6684433417226795,0.32102151512579485
Regressão Logística,0.7857325104076841,0.6686951478619864,0.32148341831676014
Regressão Logística,0.7848863309724281,0.66895319678381,0.32199910428297907
Regressão Logística,0.7840336921521702,0.669206489228267,0.3224884198794324
Regressão Logística,0.7831422970219005,0.6694163084678477,0.322959854520384
Regressão Logística,0.7822186049666211,0.6696009422120972,0.3234598532891696
Regressão Logística,0.7813336692213534,0.6698267579622948,0.3239471478563655
Regressão Logística,0.7803905990110681,0.670001469605508,0.32442191262837716
Regressão Logística,0.7795056632658005,0.6702210966527267,0.3249264484984437
Regressão Logística,0.7786756322930494,0.6704867793141039,0.32544164061733527
Regressão Logística,0.7778359122427954,0.6707467533371767,0.32592229882124296
Regressão Logística,0.7769380577275238,0.6709572871749959,0.3264160040031272
Regressão Logística,0.7760369735197512,0.6711712718293651,0.32691129583731593
Regressão Logística,0.7751584971594855,0.6714017164788685,0.3274018832508647
Regressão Logística,0.7742864801842216,0.6716497358114203,0.32789589500773914
Regressão Logística,0.7734661382889735,0.6719358495224628,0.32839569615299025
Regressão Logística,0.7725715134662029,0.6721638534445696,0.3288735042923704
Regressão Logística,0.7716768886434323,0.6723792960802357,0.3293412855466721
Regressão Logística,0.7708145607456715,0.6726387256601253,0.3298893922509604
Regressão Logística,0.7699490031554096,0.6728904168360205,0.33036997710256216
Regressão Logística,0.7690672971026429,0.6731249240302013,0.33084542112180826
Regressão Logística,0.7681823613573752,0.6733553963270494,0.3313048735933912
Regressão Logística,0.7672457505320919,0.6735450140487268,0.33183009079116554
Regressão Logística,0.7663252881693134,0.6737436608040344,0.33232665840035436
Regressão Logística,0.7654403524240457,0.6739761009651752,0.33281603345646443
Regressão Logística,0.7644682149812516,0.674138102900759,0.3333575499159621
Regressão Logística,0.7636284949309976,0.6744175432991808,0.33386269750797265
Regressão Logística,0.7627467888782309,0.6746606942377297,0.3343676413574995
